Number,Species,Type 1,Type 2,,MovePool,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
347,Anorith,Rock,Bug,Starter,Fury Cutter,Starter,Harden,Starter,Water Gun,Beginner,Smack Down,Beginner,Metal Claw,Amateur,Ancient Power,Amateur,Bug Bite,Amateur,Brine,Amateur,Night Slash,Ace,Crush Claw,Ace,Rock Blast,Pro,Protect,Pro,X-Scissor,,,,,,,,,,,,,,,,
348,Armaldo,Rock,Bug,Starter,Fury Cutter,Starter,Harden,Starter,Water Gun,Beginner,Smack Down,Beginner,Metal Claw,Amateur,Ancient Power,Amateur,Bug Bite,Amateur,Brine,Amateur,Night Slash,Ace,Crush Claw,Ace,Rock Blast,Pro,Protect,Pro,X-Scissor,,,,,,,,,,,,,,,,
349,Feebas,Water,,Starter,Splash,Beginner,Tackle,Amateur,Flail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350,Milotic,Water,,Starter,Water Pulse,Starter,Water Gun,Starter,Wrap,Starter,Disarming Voice,Beginner,Twister,Beginner,Aqua Ring,Amateur,Attract,Amateur,Life Dew,Amateur,Dragon Tail,Amateur,Recover,Ace,Aqua Tail,Ace,Safeguard,Ace,Surf,Pro,Rain Dance,Pro,Coil,Pro,Hydro Pump,,,,,,,,,,
351,Castform,Normal,,Starter,Tackle,Beginner,Water Gun,Beginner,Ember,Beginner,Powder Snow,Beginner,Headbutt,Amateur,Rain Dance,Amateur,Sunny Day,Amateur,Hail,Amateur,Weather Ball,Ace,Hydro Pump,Ace,Fire Blast,Ace,Blizzard,Pro,Hurricane,,,,,,,,,,,,,,,,
352,Kecleon,Normal,,Starter,Scratch,Starter,Lick,Starter,Astonish,Starter,Thief,Starter,Tail Whip,Starter,Bind,Beginner,Shadow Sneak,Beginner,Feint,Beginner,Fury Swipes,Amateur,Disable,Amateur,Psybeam,Amateur,Ancient Power,Amateur,Slash,Ace,Detect,Ace,Shadow Claw,Ace,Screech,Pro,Substitute,Pro,Sucker Punch,Pro,Foul Play,,,,
353,Shuppet,Ghost,,Starter,Astonish,Starter,Screech,Beginner,Night Shade,Beginner,Spite,Amateur,Will-O-Wisp,Amateur,Shadow Sneak,Amateur,Hex,Amateur,Curse (Ghost-Type),Ace,Shadow Ball,Ace,Role Play,Ace,Sucker Punch,Pro,Trick,Pro,Phantom Force,,,,,,,,,,,,,,,,
354,Banette,Ghost,,Starter,Screech,Starter,Night Shade,Beginner,Spite,Amateur,Will-O-Wisp,Amateur,Shadow Sneak,Amateur,Hex,Amateur,Curse (Ghost-Type),Ace,Knock Off,Ace,Shadow Ball,Ace,Role Play,Ace,Sucker Punch,Pro,Trick,Pro,Phantom Force,,,,,,,,,,,,,,,,
354,Mega Banette,Ghost,,Starter,Screech,Starter,Night Shade,Beginner,Spite,Amateur,Will-O-Wisp,Amateur,Shadow Sneak,Amateur,Hex,Amateur,Curse (Ghost-Type),Ace,Knock Off,Ace,Shadow Ball,Ace,Role Play,Ace,Sucker Punch,Pro,Trick,Pro,Phantom Force,,,,,,,,,,,,,,,,
355,Duskull,Ghost,,Starter,Astonish,Starter,Leer,Starter,Disable,Beginner,Shadow Sneak,Beginner,Confuse Ray,Amateur,Night Shade,Amateur,Payback,Amateur,Will-O-Wisp,Amateur,Mean Look,Ace,Hex,Ace,Curse (Ghost-Type),Ace,Shadow Ball,Pro,Future Sight,,,,,,,,,,,,,,,,
356,Dusclops,Ghost,,Starter,Bind,Starter,Astonish,Starter,Leer,Starter,Disable,Beginner,Shadow Sneak,Beginner,Confuse Ray,Amateur,Night Shade,Amateur,Payback,Amateur,Will-O-Wisp,Amateur,Mean Look,Ace,Shadow Punch,Ace,Hex,Ace,Curse (Ghost-Type),Ace,Shadow Ball,Pro,Future Sight,,,,,,,,,,,,
357,Tropius,Grass,Flying,Starter,Gust,Starter,Leer,Beginner,Growth,Beginner,Sweet Scent,Beginner,Stomp,Beginner,Razor Leaf,Amateur,Magical Leaf,Amateur,Whirlwind,Ace,Wide Guard,Ace,Air Slash,Pro,Body Slam,Pro,Outrage,Pro,Synthesis,Elite,Solar Beam,Elite,Leaf Storm,,,,,,,,,,,,
358,Chimecho,Psychic,,Starter,Wrap,Starter,Growl,Beginner,Astonish,Beginner,Confusion,Beginner,Yawn,Amateur,Light Screen,Amateur,Take Down,Amateur,Extrasensory,Amateur,Heal Bell,Ace,Uproar,Ace,Safeguard,Pro,Double-Edge,Pro,Heal Pulse,Pro,Psychic,Elite,Healing Wish,,,,,,,,,,,,
359,Absol,Dark,,Starter,Quick Attack,Starter,Leer,Starter,Double Team,Beginner,Knock Off,Beginner,Detect,Amateur,Taunt,Amateur,Slash,Ace,Night Slash,Ace,Focus Energy,Ace,Sucker Punch,Pro,Swords Dance,Pro,Future Sight,Elite,Perish Song,,,,,,,,,,,,,,,,
359,Mega Absol,Dark,,Starter,Quick Attack,Starter,Leer,Starter,Double Team,Beginner,Knock Off,Beginner,Detect,Amateur,Taunt,Amateur,Slash,Ace,Night Slash,Ace,Focus Energy,Ace,Sucker Punch,Pro,Swords Dance,Pro,Future Sight,Elite,Perish Song,,,,,,,,,,,,,,,,
360,Wynaut,Psychic,,Starter,Splash,Starter,Charm,Starter,Encore,Beginner,Counter,Beginner,Mirror Coat,Beginner,Safeguard,Beginner,Destiny Bond,,,,,,,,,,,,,,,,,,,,,,,,,,,,
361,Snorunt,Ice,,Starter,Powder Snow,Starter,Astonish,Starter,Leer,Beginner,Double Team,Beginner,Ice Shard,Amateur,Protect,Amateur,Icy Wind,Ace,Frost Breath,Ace,Bite,Ace,Ice Fang,Pro,Headbutt,Pro,Snowscape,Pro,Weather Ball,Elite,Crunch,Elite,Blizzard,,,,,,,,,,,,
362,Glalie,Ice,,Starter,Powder Snow,Starter,Astonish,Starter,Leer,Beginner,Double Team,Beginner,Ice Shard,Amateur,Protect,Amateur,Icy Wind,Ace,Frost Breath,Ace,Bite,Ace,Ice Fang,Pro,Freeze Dry,Pro,Headbutt,Pro,Snowscape,Pro,Weather Ball,Elite,Crunch,Master,Blizzard,,,,,,,,,,
362,Mega Glalie,Ice,,Starter,Powder Snow,Starter,Astonish,Starter,Leer,Beginner,Double Team,Beginner,Ice Shard,Amateur,Protect,Amateur,Icy Wind,Ace,Frost Breath,Ace,Bite,Ace,Ice Fang,Pro,Freeze Dry,Pro,Headbutt,Pro,Snowscape,Pro,Weather Ball,Elite,Crunch,Master,Blizzard,,,,,,,,,,
363,Spheal,Ice,Water,Starter,Rollout,Starter,Defense Curl,Starter,Growl,Beginner,Water Gun,Beginner,Powder Snow,Amateur,Rest,Amateur,Snore,Amateur,Brine,Amateur,Aurora Beam,Ace,Encore,Ace,Body Slam,Ace,Surf,Pro,Blizzard,Pro,Hail,Pro,Sheer Cold,,,,,,,,,,,,
364,Sealeo,Ice,Water,Starter,Rollout,Starter,Defense Curl,Starter,Growl,Beginner,Water Gun,Beginner,Powder Snow,Amateur,Rest,Amateur,Snore,Amateur,Brine,Amateur,Aurora Beam,Ace,Swagger,Ace,Encore,Ace,Body Slam,Pro,Surf,Pro,Blizzard,Elite,Hail,Elite,Sheer Cold,,,,,,,,,,
365,Walrein,Ice,Water,Starter,Rollout,Starter,Defense Curl,Starter,Growl,Beginner,Water Gun,Beginner,Powder Snow,Amateur,Rest,Amateur,Snore,Amateur,Brine,Amateur,Aurora Beam,Ace,Swagger,Ace,Encore,Ace,Body Slam,Pro,Ice Fang,Pro,Surf,Elite,Blizzard,Elite,Hail,Master,Sheer Cold,,,,,,,,
366,Clamperl,Water,,Starter,Water Gun,Starter,Whirlpool,Starter,Iron Defense,Pro,Shell Smash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
367,Huntail,Water,,Starter,Bite,Starter,Whirlpool,Starter,Screech,Beginner,Scary Face,Beginner,Rain Dance,Beginner,Water Pulse,Amateur,Ice Fang,Amateur,Brine,Amateur,Sucker Punch,Amateur,Dive,Ace,Baton Pass,Ace,Crunch,Ace,Aqua Tail,Pro,Coil,Pro,Hydro Pump,,,,,,,,,,,,
368,Gorebyss,Water,,Starter,Confusion,Starter,Whirlpool,Starter,Rain Dance,Beginner,Agility,Beginner,Draining Kiss,Beginner,Water Pulse,Amateur,Amnesia,Amateur,Aqua Ring,Amateur,Safeguard,Amateur,Dive,Ace,Baton Pass,Ace,Psychic,Ace,Aqua Tail,Pro,Coil,Pro,Hydro Pump,,,,,,,,,,,,
369,Relicanth,Water,Rock,Starter,Tackle,Starter,Harden,Starter,Water Gun,Beginner,Ancient Power,Beginner,Yawn,Amateur,Dive,Amateur,Take Down,Ace,Aqua Tail,Ace,Rest,Ace,Flail,Pro,Hydro Pump,Pro,Double-Edge,Elite,Head Smash,,,,,,,,,,,,,,,,
370,Luvdisc,Water,,Starter,Tackle,Starter,Charm,Starter,Water Gun,Beginner,Agility,Beginner,Wish,Amateur,Water Pulse,Amateur,Attract,Amateur,Draining Kiss,Amateur,Flail,Ace,Sweet Kiss,Ace,Take Down,Ace,Baby-Doll Eyes,Ace,Aqua Ring,Pro,Soak,Pro,Hydro Pump,Pro,Safeguard,,,,,,,,,,
371,Bagon,Dragon,,Starter,Leer,Starter,Ember,Starter,Bite,Beginner,Dragon Breath,Beginner,Headbutt,Amateur,Scary Face,Amateur,Crunch,Ace,Dragon Claw,Ace,Zen Headbutt,Ace,Focus Energy,Pro,Flamethrower,Pro,Outrage,Elite,Double-Edge,,,,,,,,,,,,,,,,
372,Shelgon,Dragon,,Starter,Leer,Starter,Ember,Starter,Bite,Beginner,Dragon Breath,Beginner,Headbutt,Amateur,Scary Face,Amateur,Crunch,Ace,Protect,Ace,Dragon Claw,Ace,Zen Headbutt,Pro,Focus Energy,Pro,Flamethrower,Elite,Outrage,Master,Double-Edge,,,,,,,,,,,,,,
373,Salamence,Dragon,Flying,Starter,Leer,Starter,Ember,Starter,Bite,Starter,Dragon Breath,Beginner,Headbutt,Amateur,Scary Face,Amateur,Crunch,Ace,Protect,Ace,Dragon Claw,Ace,Zen Headbutt,Pro,Focus Energy,Pro,Flamethrower,Pro,Fly,Elite,Flamethrower,Master,Double-Edge,Master,Dragon Tail,,,,,,,,,,
373,Mega Salamence,Dragon,Flying,Starter,Leer,Starter,Ember,Starter,Bite,Starter,Dragon Breath,Beginner,Headbutt,Amateur,Scary Face,Amateur,Crunch,Ace,Protect,Ace,Dragon Claw,Ace,Zen Headbutt,Pro,Focus Energy,Pro,Flamethrower,Pro,Fly,Elite,Flamethrower,Master,Double-Edge,Master,Dragon Tail,,,,,,,,,,
374,Beldum,Steel,Psychic,Starter,Tackle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
375,Metang,Steel,Psychic,Starter,Tackle,Beginner,Zen Headbutt,Beginner,Magnet Rise,Amateur,Confusion,Amateur,Metal Claw,Amateur,Flash Cannon,Amateur,Take Down,Amateur,Bullet Punch,Ace,Psychic,Pro,Scary Face,Pro,Meteor Mash,Elite,Iron Defense,Master,Agility,Master,Hyper Beam,,,,,,,,,,,,,,
376,Metagross,Steel,Psychic,Starter,Tackle,Beginner,Zen Headbutt,Beginner,Magnet Rise,Amateur,Confusion,Amateur,Metal Claw,Amateur,Flash Cannon,Amateur,Take Down,Amateur,Bullet Punch,Ace,Psychic,Pro,Hammer Arm,Pro,Scary Face,Pro,Meteor Mash,Elite,Iron Defense,Master,Agility,Master,Hyper Beam,,,,,,,,,,,,
376,Mega Metagross,Steel,Psychic,Starter,Tackle,Beginner,Zen Headbutt,Beginner,Magnet Rise,Amateur,Confusion,Amateur,Metal Claw,Amateur,Flash Cannon,Amateur,Take Down,Amateur,Bullet Punch,Ace,Psychic,Pro,Hammer Arm,Pro,Scary Face,Pro,Meteor Mash,Elite,Iron Defense,Master,Agility,Master,Hyper Beam,,,,,,,,,,,,
377,Regirock,Rock,,Starter,Charge Beam,Starter,Rock Throw,Beginner,Bulldoze,Beginner,Ancient Power,Amateur,Stomp,Amateur,Rock Slide,Ace,Curse (Non Ghost-Type),Ace,Iron Defense,Pro,Hammer Arm,Pro,Stone Edge,Pro,Superpower,Elite,Lock-On,Master,Zap Cannon,Master,Hyper Beam,Master,Explosion,,,,,,,,,,,,
378,Regice,Ice,,Starter,Charge Beam,Starter,Icy Wind,Beginner,Bulldoze,Beginner,Ancient Power,Amateur,Stomp,Amateur,Ice Beam,Ace,Curse (Non Ghost-Type),Ace,Amnesia,Pro,Hammer Arm,Pro,Blizzard,Pro,Superpower,Elite,Lock-On,Master,Zap Cannon,Master,Hyper Beam,Master,Explosion,,,,,,,,,,,,
379,Registeel,Steel,,Starter,Charge Beam,Starter,Metal Claw,Beginner,Bulldoze,Beginner,Ancient Power,Amateur,Stomp,Amateur,Iron Head,Amateur,Flash Cannon,Ace,Curse (Non Ghost-Type),Ace,Iron Defense,Ace,Amnesia,Pro,Hammer Arm,Pro,Heavy Slam,Pro,Superpower,Elite,Lock-On,Master,Zap Cannon,Master,Hyper Beam,Master,Explosion,,,,,,,,
380,Latias,Dragon,Psychic,Starter,Stored Power,Starter,Charm,Starter,Helping Hand,Beginner,Recover,Beginner,Confusion,Amateur,Tailwind,Amateur,Dragon Breath,Ace,Wish,Ace,Mist Ball,Ace,Zen Headbutt,Pro,Dragon Pulse,Pro,Heal Pulse,Elite,Reflect Type,Elite,Psychic,Elite,Guard Split,Master,Healing Wish,Master,Psycho Shift,,,,,,,,
380,Mega Latias,Dragon,Psychic,Starter,Stored Power,Starter,Charm,Starter,Helping Hand,Beginner,Recover,Beginner,Confusion,Amateur,Tailwind,Amateur,Dragon Breath,Ace,Wish,Ace,Mist Ball,Ace,Zen Headbutt,Pro,Dragon Pulse,Pro,Heal Pulse,Elite,Reflect Type,Elite,Psychic,Elite,Guard Split,Master,Healing Wish,Master,Psycho Shift,,,,,,,,
381,Latios,Dragon,Psychic,Starter,Stored Power,Starter,Dragon Dance,Starter,Helping Hand,Beginner,Recover,Beginner,Confusion,Amateur,Tailwind,Amateur,Dragon Breath,Ace,Ally Switch,Ace,Luster Purge,Ace,Zen Headbutt,Pro,Dragon Pulse,Pro,Heal Pulse,Elite,Simple Beam,Elite,Psychic,Elite,Power Split,Master,Memento,Master,Psycho Shift,,,,,,,,
381,Mega Latios,Dragon,Psychic,Starter,Stored Power,Starter,Dragon Dance,Starter,Helping Hand,Beginner,Recover,Beginner,Confusion,Amateur,Tailwind,Amateur,Dragon Breath,Ace,Ally Switch,Ace,Luster Purge,Ace,Zen Headbutt,Pro,Dragon Pulse,Pro,Heal Pulse,Elite,Simple Beam,Elite,Psychic,Elite,Power Split,Master,Memento,Master,Psycho Shift,,,,,,,,
382,Kyogre,Water,,Starter,Water Pulse,Starter,Scary Face,Beginner,Aqua Tail,Amateur,Calm Mind,Amateur,Body Slam,Amateur,Muddy Water,Ace,Ice Beam,Pro,Sheer Cold,Pro,Ancient Power,Pro,Aqua Ring,Elite,Origin Pulse,Master,Hydro Pump,Master,Double-Edge,Master,Water Spout,,,,,,,,,,,,,,
382,Primal Kyogre,Water,,Starter,Water Pulse,Starter,Scary Face,Beginner,Aqua Tail,Amateur,Calm Mind,Amateur,Body Slam,Amateur,Muddy Water,Ace,Ice Beam,Pro,Sheer Cold,Pro,Ancient Power,Pro,Aqua Ring,Elite,Origin Pulse,Master,Hydro Pump,Master,Double-Edge,Master,Water Spout,,,,,,,,,,,,,,
383,Groudon,Ground,,Starter,Mud Shot,Starter,Scary Face,Beginner,Earth Power,Amateur,Bulk Up,Amateur,Lava Plume,Amateur,Earthquake,Ace,Hammer Arm,Pro,Fissure,Pro,Ancient Power,Pro,Rest,Elite,Precipice Blades,Master,Fire Blast,Master,Solar Beam,Master,Eruption,,,,,,,,,,,,,,
383,Primal Groudon,Ground,,Starter,Mud Shot,Starter,Scary Face,Beginner,Earth Power,Amateur,Bulk Up,Amateur,Lava Plume,Amateur,Earthquake,Ace,Hammer Arm,Pro,Fissure,Pro,Ancient Power,Pro,Rest,Elite,Precipice Blades,Master,Fire Blast,Master,Solar Beam,Master,Eruption,,,,,,,,,,,,,,
384,Rayquaza,Dragon,Flying,Starter,Twister,Starter,Scary Face,Beginner,Crunch,Amateur,Dragon Dance,Amateur,Air Slash,Amateur,Extreme Speed,Ace,Dragon Pulse,Pro,Hyper Voice,Pro,Ancient Power,Pro,Rest,Elite,Fly,Master,Hurricane,Master,Outrage,Master,Hyper Beam,,,,,,,,,,,,,,
384,Mega Rayquaza,Dragon,Flying,Starter,Twister,Starter,Scary Face,Beginner,Crunch,Amateur,Dragon Dance,Amateur,Air Slash,Amateur,Extreme Speed,Ace,Dragon Pulse,Pro,Hyper Voice,Pro,Ancient Power,Pro,Rest,Elite,Fly,Master,Hurricane,Master,Outrage,Master,Hyper Beam,,,,,,,,,,,,,,
385,Jirachi,Steel,Psychic,Starter,Confusion,Starter,Wish,Beginner,Swift,Beginner,Helping Hand,Amateur,Life Dew,Amateur,Zen Headbutt,Ace,Gravity,Pro,Psychic,Pro,Meteor Mash,Elite,Healing Wish,Elite,Rest,Master,Future Sight,Master,Double-Edge,Master,Cosmic Power,Master,Last Resort,Master,Doom Desire,,,,,,,,,,
386,Normal Forme Deoxys,Psychic,,Starter,Wrap,Starter,Leer,Beginner,Night Shade,Beginner,Teleport,Amateur,Knock Off,Amateur,Toxic Spikes,Ace,Psychic,Ace,Switcheroo,Pro,Psycho Shift,Pro,Zen Headbutt,Elite,Cosmic Power,Elite,Recover,Master,Psycho Boost,Master,Hyper Beam,,,,,,,,,,,,,,
386,Attack Forme Deoxys,Psychic,,Starter,Wrap,Starter,Leer,Beginner,Night Shade,Beginner,Teleport,Amateur,Taunt,Amateur,Toxic Spikes,Ace,Psychic,Ace,Superpower,Pro,Psycho Shift,Pro,Zen Headbutt,Elite,Cosmic Power,Elite,Zap Cannon,Master,Psycho Boost,Master,Hyper Beam,,,,,,,,,,,,,,
386,Defense Forme Deoxys,Psychic,,Starter,Wrap,Starter,Leer,Beginner,Night Shade,Beginner,Teleport,Amateur,Knock Off,Amateur,Spikes,Ace,Psychic,Ace,Switcheroo,Pro,Psycho Shift,Pro,Zen Headbutt,Elite,Iron Defense,Elite,Amnesia,Master,Recover,Master,Psycho Boost,Master,Counter,Master,Mirror Coat,,,,,,,,,,
386,Speed Forme Deoxys,Psychic,,Starter,Wrap,Starter,Leer,Beginner,Night Shade,Beginner,Double Team,Amateur,Knock Off,Amateur,Toxic Spikes,Ace,Psychic,Ace,Swift,Pro,Psycho Shift,Pro,Zen Headbutt,Elite,Agility,Elite,Recover,Master,Psycho Boost,Master,Extreme Speed,,,,,,,,,,,,,,
387,Turtwig,Grass,,Starter,Tackle,Starter,Withdraw,Beginner,Leafage,Beginner,Growth,Beginner,Razor Leaf,Amateur,Curse (Non Ghost-Type),Amateur,Bite,Amateur,Mega Drain,Ace,Leech Seed,Ace,Synthesis,Ace,Crunch,Pro,Giga Drain,Pro,Leaf Storm,,,,,,,,,,,,,,,,
388,Grotle,Grass,,Starter,Tackle,Starter,Withdraw,Beginner,Leafage,Beginner,Growth,Beginner,Razor Leaf,Amateur,Curse (Non Ghost-Type),Amateur,Bite,Amateur,Mega Drain,Ace,Leech Seed,Ace,Synthesis,Pro,Crunch,Pro,Giga Drain,Pro,Leaf Storm,,,,,,,,,,,,,,,,
389,Torterra,Grass,Ground,Starter,Tackle,Starter,Withdraw,Beginner,Leafage,Beginner,Growth,Beginner,Razor Leaf,Amateur,Curse (Non Ghost-Type),Amateur,Bite,Amateur,Mega Drain,Ace,Earthquake,Ace,Leech Seed,Ace,Synthesis,Pro,Crunch,Pro,Giga Drain,Pro,Wood Hammer,Elite,Leaf Storm,,,,,,,,,,,,
390,Chimchar,Fire,,Starter,Scratch,Starter,Leer,Beginner,Ember,Beginner,Taunt,Beginner,Power-up Punch,Beginner,Fury Swipes,Amateur,Flame Wheel,Amateur,Nasty Plot,Amateur,Torment,Ace,Facade,Ace,Fire Spin,Ace,Acrobatics,Pro,Slack Off,Pro,Flamethrower,,,,,,,,,,,,,,
391,Monferno,Fire,Fighting,Starter,Scratch,Starter,Leer,Beginner,Ember,Beginner,Taunt,Beginner,Power-up Punch,Beginner,Mach Punch,Amateur,Fury Swipes,Amateur,Flame Wheel,Amateur,Nasty Plot,Ace,Torment,Ace,Close Combat,Ace,Fire Spin,Pro,Acrobatics,Pro,Slack Off,Elite,Flamethrower,,,,,,,,,,,,
392,Infernape,Fire,Fighting,Starter,Scratch,Starter,Leer,Beginner,Ember,Beginner,Taunt,Beginner,Power-up Punch,Beginner,Mach Punch,Amateur,Fury Swipes,Amateur,Flame Wheel,Amateur,Nasty Plot,Ace,Torment,Ace,Close Combat,Ace,Fire Spin,Pro,Acrobatics,Pro,Slack Off,Elite,Flamethrower,,,,,,,,,,,,
393,Piplup,Water,,Starter,Growl,Starter,Pound,Beginner,Charm,Beginner,Peck,Beginner,Water Gun,Amateur,Fury Attack,Amateur,Swagger,Amateur,Bubble Beam,Ace,Drill Peck,Ace,Mist,Ace,Brine,Ace,Whirlpool,Pro,Hydro Pump,,,,,,,,,,,,,,,,
394,Prinplup,Water,,Starter,Growl,Starter,Pound,Beginner,Charm,Beginner,Peck,Beginner,Water Gun,Amateur,Fury Attack,Amateur,Swagger,Amateur,Metal Claw,Amateur,Bubble Beam,Ace,Brine,Ace,Whirlpool,Pro,Drill Peck,Pro,Mist,Pro,Hydro Pump,,,,,,,,,,,,,,
395,Empoleon,Water,Steel,Starter,Growl,Starter,Pound,Beginner,Swords Dance,Beginner,Peck,Beginner,Water Gun,Amateur,Fury Attack,Amateur,Swagger,Amateur,Metal Claw,Amateur,Bubble Beam,Ace,Aqua Jet,Ace,Brine,Ace,Whirlpool,Pro,Drill Peck,Pro,Mist,Elite,Hydro Pump,,,,,,,,,,,,
396,Starly,Normal,Flying,Starter,Tackle,Starter,Growl,Starter,Quick Attack,Beginner,Wing Attack,Beginner,Double Team,Amateur,Endeavor,Amateur,Whirlwind,Amateur,Aerial Ace,Ace,Take Down,Ace,Agility,Ace,Brave Bird,Pro,Final Gambit,,,,,,,,,,,,,,,,,,
397,Staravia,Normal,Flying,Starter,Tackle,Starter,Growl,Starter,Quick Attack,Beginner,Wing Attack,Beginner,Double Team,Amateur,Endeavor,Amateur,Whirlwind,Amateur,Aerial Ace,Ace,Take Down,Ace,Agility,Pro,Brave Bird,Pro,Final Gambit,,,,,,,,,,,,,,,,,,
398,Staraptor,Normal,Flying,Starter,Tackle,Starter,Growl,Starter,Quick Attack,Beginner,Wing Attack,Beginner,Double Team,Amateur,Endeavor,Amateur,Whirlwind,Amateur,Aerial Ace,Ace,Take Down,Ace,Close Combat,Pro,Agility,Pro,Brave Bird,Elite,Final Gambit,,,,,,,,,,,,,,,,
399,Bidoof,Normal,,Starter,Tackle,Starter,Growl,Starter,Defense Curl,Beginner,Rollout,Beginner,Headbutt,Amateur,Taunt,Amateur,Yawn,Amateur,Crunch,Ace,Take Down,Ace,Super Fang,Ace,Swords Dance,Pro,Amnesia,Pro,Superpower,Pro,Curse (Non Ghost-Type),,,,,,,,,,,,,,
400,Bibarel,Normal,Water,Starter,Tackle,Starter,Growl,Starter,Defense Curl,Beginner,Water Gun,Beginner,Rollout,Beginner,Headbutt,Amateur,Taunt,Amateur,Yawn,Amateur,Crunch,Ace,Take Down,Ace,Super Fang,Pro,Swords Dance,Pro,Amnesia,Pro,Superpower,Elite,Curse (Non Ghost-Type),,,,,,,,,,,,
401,Kricketot,Bug,,Starter,Tackle,Starter,Growl,Beginner,Struggle Bug,Amateur,Bug Bite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
402,Kricketune,Bug,,Starter,Tackle,Starter,Growl,Beginner,Fury Cutter,Beginner,Absorb,Amateur,Sing,Amateur,Focus Energy,Amateur,Night Slash,Ace,X-Scissor,Ace,Screech,Ace,Fell Stinger,Ace,Taunt,Pro,Night Slash,Pro,Sticky Web,Pro,Bug Buzz,Pro,Perish Song,,,,,,,,,,,,
403,Shinx,Electric,,Starter,Tackle,Starter,Leer,Starter,Thunder Shock,Beginner,Charge,Beginner,Bite,Amateur,Spark,Amateur,Roar,Amateur,Volt Switch,Amateur,Scary Face,Ace,Thunder Wave,Ace,Crunch,Ace,Discharge,Pro,Swagger,Pro,Wild Charge,,,,,,,,,,,,,,
404,Luxio,Electric,,Starter,Tackle,Starter,Leer,Starter,Thunder Shock,Beginner,Charge,Beginner,Bite,Amateur,Spark,Amateur,Roar,Ace,Volt Switch,Ace,Scary Face,Pro,Thunder Wave,Pro,Crunch,Pro,Discharge,Elite,Swagger,Master,Wild Charge,,,,,,,,,,,,,,
405,Luxray,Electric,,Starter,Tackle,Starter,Leer,Starter,Thunder Shock,Beginner,Charge,Beginner,Bite,Amateur,Spark,Amateur,Roar,Ace,Volt Switch,Ace,Scary Face,Pro,Thunder Wave,Elite,Crunch,Elite,Discharge,Master,Electric Terrain,Master,Swagger,Master,Wild Charge,,,,,,,,,,,,
406,Budew,Grass,Poison,Starter,Absorb,Starter,Growth,Starter,Stun Spore,Starter,Worry Seed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
407,Roserade,Grass,Poison,Starter,Poison Sting,Starter,Growth,Starter,Absorb,Starter,Mega Drain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
408,Cranidos,Rock,,Starter,Headbutt,Starter,Leer,Beginner,Focus Energy,Beginner,Rock Polish,Beginner,Take Down,Amateur,Scary Face,Amateur,Assurance,Amateur,Swords Dance,Ace,Ancient Power,Ace,Zen Headbutt,Pro,Screech,Pro,Head Smash,,,,,,,,,,,,,,,,,,
409,Rampardos,Rock,,Starter,Headbutt,Starter,Leer,Beginner,Focus Energy,Beginner,Rock Polish,Beginner,Take Down,Amateur,Scary Face,Amateur,Assurance,Amateur,Swords Dance,Ace,Endeavor,Ace,Ancient Power,Pro,Zen Headbutt,Pro,Screech,Elite,Head Smash,,,,,,,,,,,,,,,,
410,Shieldon,Rock,Steel,Starter,Tackle,Starter,Protect,Beginner,Taunt,Beginner,Metal Sound,Beginner,Take Down,Amateur,Iron Defense,Amateur,Swagger,Amateur,Ancient Power,Ace,Endure,Ace,Metal Burst,Pro,Iron Head,Pro,Heavy Slam,,,,,,,,,,,,,,,,,,
411,Bastiodon,Rock,Steel,Starter,Tackle,Starter,Protect,Beginner,Taunt,Beginner,Metal Sound,Beginner,Take Down,Amateur,Iron Defense,Amateur,Swagger,Amateur,Ancient Power,Ace,Block,Ace,Endure,Pro,Metal Burst,Pro,Iron Head,Elite,Heavy Slam,,,,,,,,,,,,,,,,
412,Plant Cloak Burmy,Bug,,Starter,Protect,Beginner,Tackle,Beginner,Bug Bite,Amateur,String Shot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
412,Sandy Cloak Burmy,Bug,,Starter,Protect,Beginner,Tackle,Beginner,Bug Bite,Amateur,String Shot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
412,Trash Cloak Burmy,Bug,,Starter,Protect,Beginner,Tackle,Beginner,Bug Bite,Amateur,String Shot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
413,Plant Cloak Wormadam,Bug,Grass,Starter,Tackle,Beginner,Protect,Beginner,Bug Bite,Amateur,String Shot,Amateur,Confusion,Amateur,Razor Leaf,Amateur,Quiver Dance,Ace,Growth,Ace,Psybeam,Ace,Infestation,Ace,Flail,Pro,Attract,Pro,Psychic,Pro,Leaf Storm,Pro,Bug Buzz,,,,,,,,,,,,
